actor1,vote_averages,no. of entries,sum of scores,Rank (Vote average),Rank (Sum),Average Rank,Final Ranking
Patricia Altschul,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Gary Gray,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Steve Hudgins,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Robin Nielsen,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Birthe Wingren,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Song Hye-kyo,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Todd Waring,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Judith O'Dea,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Lindsay Wagner,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Harold P. Warren,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Richard Howell,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Barry Humphries,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Adele Jergens,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Telley Savalas Otieno,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Bret Michaels,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Javier Cárdenas,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Jason David Frank,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Michael Wrann,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Vyacheslav Krikunov,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Dick Contino,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Urho Somersalmi,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Wim Opbrouck,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Ruth King,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Lea Joutseno,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Kate O'Rourke,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Ilya Noskov,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Abby Dalton,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Victor Love,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Rafał Królikowski,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Joe Alaskey,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Samuel Berkowitz,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Cherish Lee,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Sakae Hukui,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Thomas Ian Griffith,2.0,1,2.0,14344.0,14364.5,14354.25,14362.5
Sarah Palin,1.9,1,1.9,14369.0,14387.0,14378.0,14383.0
Carrie Chambers,1.9,1,1.9,14369.0,14387.0,14378.0,14383.0
Tatsuo Umemiya,1.9,1,1.9,14369.0,14387.0,14378.0,14383.0
Kyler Willett,1.9,1,1.9,14369.0,14387.0,14378.0,14383.0
Chris Conrad,1.9,1,1.9,14369.0,14387.0,14378.0,14383.0
Katherine Victor,1.8,1,1.8,14373.5,14391.5,14382.5,14387.0
John Johnson,1.8,1,1.8,14373.5,14391.5,14382.5,14387.0
Carolyn Brandt,1.8,1,1.8,14373.5,14391.5,14382.5,14387.0
Dmitriy Sharakois,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Patrick Flood,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Spiros Focás,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Michael Berry,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Heather Conforto,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Nola Roeper,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Janine Lindemulder,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Erin Evans,1.7,1,1.7,14380.5,14397.5,14389.0,14392.5
Monica Davis,1.6,1,1.6,14391.0,14404.0,14397.5,14399.0
Trey McCurley,1.6,1,1.6,14391.0,14404.0,14397.5,14399.0
Stewart Moss,1.6,1,1.6,14391.0,14404.0,14397.5,14399.0
Tor Johnson,1.6,1,1.6,14391.0,14404.0,14397.5,14399.0
José Elías Moreno,1.6,1,1.6,14391.0,14404.0,14397.5,14399.0
Jean Parker,1.0,2,2.0,14435.5,14364.5,14400.0,14403.5
Daniel Baldwin,1.0,2,2.0,14435.5,14364.5,14400.0,14403.5
Ludwig Trepte,1.0,2,2.0,14435.5,14364.5,14400.0,14403.5
Cesar Romero,1.0,2,2.0,14435.5,14364.5,14400.0,14403.5
Drew Russell,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Leon Isaac Kennedy,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Yogi Joshi,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Steve Alaimo,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Lindsay Shaw,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Robert Prichard,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Debbie Laster,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Heather Elizabeth Parkhurst,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Юлия Волкова,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Ferlin Husky,1.5,1,1.5,14400.5,14411.5,14406.0,14410.5
Victoria Ullmann,1.4,1,1.4,14407.5,14417.5,14412.5,14416.5
William Bryant,1.4,1,1.4,14407.5,14417.5,14412.5,14416.5
Jennifer Aspen,1.3,1,1.3,14411.0,14420.0,14415.5,14418.5
Michael Mfume,1.3,1,1.3,14411.0,14420.0,14415.5,14418.5
Peter Mark Richman,1.2,1,1.2,14416.5,14423.0,14419.75,14421.0
Jessica Cameron,1.2,1,1.2,14416.5,14423.0,14419.75,14421.0
George E. Mather,1.2,1,1.2,14416.5,14423.0,14419.75,14421.0
Alan Steel,0.9,2,1.8,14453.0,14391.5,14422.25,14423.0
Himesh Reshammiya,0.65,2,1.3,14454.0,14420.0,14437.0,14424.0
Catharine Burgess,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Francesca Faiella,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Trevor Parsons,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Rita Abela,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Timothy Farrell,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Debbie Rochon,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Travis Wester,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Billy Curtis,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Aleksandr Shirvindt,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Yevgeniya Kryukova,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Bobby Watson,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Tom Amandes,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Giuliano Di Capua,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Lona Andre,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Lesli Kay,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Fann Wong,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Oleg Fomin,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Kristen Dalton,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Tatsuya Azuma,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Victor Alfieri,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Sergei Astahov,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Tanna Frederick,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
William J. Bratton,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Carey Lowell,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Eric Edelstein,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Vladimir Turchinsky,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Jack Carpenter,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Luangsodsai Anupart,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Kevin Casey,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Steven Page,1.0,1,1.0,14435.5,14439.5,14437.5,14439.5
Joseph Haggerty,0.5,1,0.5,14456.5,14456.5,14456.5,14456.5
Kellita Smith,0.5,1,0.5,14456.5,14456.5,14456.5,14456.5
Martin Lindström,0.5,1,0.5,14456.5,14456.5,14456.5,14456.5
David Giuntoli,0.5,1,0.5,14456.5,14456.5,14456.5,14456.5
Ann Firbank,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jeanie Drynan,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Juliana Paes,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Julie Brown,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mairead McKinley,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Pete Seeger,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ellen Hollman,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Nathan Harlan,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Elroy 'Crazylegs' Hirsch,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mai Hayami,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Elmo Lincoln,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Elliott Nugent,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bianca Butthole,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Julius Barnet,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Julián Mateos,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Warren Miller,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Matt Dallas,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bryan Rostron,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Robert Goulet,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Stany Crets,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Barbara Mandrell,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hannah Tiefengraber,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Tapio Liinoja,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Aleksei Konsovsky,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Elsa Martinelli,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Eddie Guerrero,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marika Green,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
James Darren,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Regis Toomey,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Guy Kibbee,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jamie Gillis,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Taizô Fukami,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Charles Korvin,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
James Abourezk,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Burt Young,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joyce Taylor,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Emmanuel Salinger,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Waldemar Kalisz,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Juan Calvo,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Wallace Ford,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Shelby Lee Adams,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Shelby Knox,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
José Luis Ozores,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Robert Kent,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Beverley Wilson,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bettina Hohensee,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Magnus Krepper,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Constance Cummings,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Edwin Carewe,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sepé Tiaraju,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Emmanuelle Chaulet,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Juanjo Menéndez,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joseph Bottoms,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Véronique Jannot,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bruno Henry,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Buddy Ebsen,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Juha-Tapio Arola,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Anthony Downes,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Robert Fields,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marc Béland,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jacqueline McKenzie,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Elizabeth Bogush,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Peter Fox,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joseph Culp,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Vonetta McGee,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Manolo Codeso,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Betty Makoni,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Josie Ayers,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ai Ikeda,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Aleksandr Vasilyev,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jacqueline Bowman,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mahnoor Baloch,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bruce Abbott,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Greg Mullavey,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hannu Lauri,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Megan Gallagher,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ilarion Ciobanu,0.0,3,0.0,14750.5,14751.0,14750.75,14750.5
Hiroshi Araki,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chelsea Altman,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ingrid de Souza,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chelo Alonso,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Meg Foster,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hikari Ishida,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ingmar Bergman,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Alessio Orano,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hermann Prey,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ingolf Lück,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Tom Chapin,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Herb Jeffries,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Anna Godenius,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Randy J. Blair,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hrant Dink,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chief Thundercloud,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Tom Baker,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Alex Skarbek,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Alex Ubokudom,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Tom Blair,0.0,2,0.0,14750.5,14751.0,14750.75,14750.5
Hurichabilike,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Therese Pare,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Randy Travis,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Charles Starrett,0.0,5,0.0,14750.5,14751.0,14750.75,14750.5
Isabelle Menke,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
May Heatherly,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Michael Allan Bloom,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Charlotte Vanden Eynde,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Teagan Vincze,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hashmat Khan,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chris Kroesen,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Inés Sastre,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sydne Rome,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sybil Jason,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Michael Parducci,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Gustav Hofer,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
María Kosty,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Cavan Clerkin,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Raquel Torres,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Christiane Krüger,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Harry Anderson,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Tom Gilroy,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Raf Vallone,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jackson Browne,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Taichi Kokubun,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chris McHallem,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Charles Southwood,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Shakeel Bharati,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Tony Rock,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Gregory Abing,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chad Willett,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jane Horrocks,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
T.J. Jagodowski,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Guillermo del Toro,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chad Everett,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Harry Shearer,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Harry Houdini,0.0,2,0.0,14750.5,14751.0,14750.75,14750.5
Michael Rubbo,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Rachel Berney,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Renato Rossini,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Griff Rhys Jones,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Greta Almroth,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jaromir Astl,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Janet Wood,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Janet Ågren,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Hanni Lux,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Edward Farhat,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Betsy Drake,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
William Boyd,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Atul Kulkarni,0.0,2,0.0,14750.5,14751.0,14750.75,14750.5
Marie Kremer,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Peter Haber,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Phil Austin,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Riko Narumi,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marco Girnth,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Rob Steinhauser,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Siegfried Fischbacher,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Clint Jordan,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Rob Tyner,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marcia Henderson,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Annunziata Gianzero,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Nadia Cassini,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Peter Phelps,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Victor Banerjee,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Eva-Maria Kurz,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Cara Gee,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mo Rocca,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Franco Califano,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joep Truijen,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Francisco Solorzano,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joey Davidson,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Ricky Paull Goldin,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joey McIntyre,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Francesco Sframeli,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Franco Gasparri,0.0,3,0.0,14750.5,14751.0,14750.75,14750.5
Marie Forså,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Franca Parisi,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Vic Moeremans,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joey Kern,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Felipe Esparza,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Francis Biddle,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Al Murray,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Robbie Daymond ,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Toru Nakamura,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jack Elliott,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
John Putch,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Camilla Lundén,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mukta Barve,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Beth Emery,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Fay Bainter,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Fay Wray,0.0,2,0.0,14750.5,14751.0,14750.75,14750.5
Sid Caesar,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Cameron Daddo,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Johnny Mack Brown,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mylène Demongeot,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Myriam Muller,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jon Stewart,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Mumia Abu-Jamal,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Fabián Vena,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Peter Wang,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Angie Quick,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Moses Gunn,0.0,2,0.0,14750.5,14751.0,14750.75,14750.5
Marcus Graham,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Asta Paredes,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Vladimir Druzhnikov,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Joonas Makkonen,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Am Park,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Robert Altman,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marc Porel,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Jonny Greenwood,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Shûji Sano,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Evangelia Randou,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marcus Mathias Aarnseth,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bessie Chan,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Vince Mola,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Smaïn,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Frank Oz,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Marie Osmond,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Frankie Chin,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
John Ballestrasse,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sessue Hayakawa,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bruno Bilotta,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Wesley Willis,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Amo Bek-Nazaryan,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Eeva Litmanen,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Chris Gunn,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Coolio,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Will Beinbrink,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Peret,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sergio Peris-Mencheta,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sergio Caballero,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sergio Assisi,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Elena Leeve,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Maggie Peren,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Júlio Andrade,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Justin Kirk,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Eleanor Tomlinson,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Bill Ayers,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Will Bakke,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Margus Lepa,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Edward Ellis,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Katarina Witt,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Nicholas Shields,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
William Farnum,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Sebastien Guy,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Pekka Valkeejärvi,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Katariina Kaitue,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Robert Shiller,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Kate Thomsen,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
Eddy Merckx,0.0,1,0.0,14750.5,14751.0,14750.75,14750.5
